update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std,experiment,seed,steps_to_475,steps_to_495
85,33663,60.3,35.883283015911466,-0.0232412610203027,0.6338924765586853,0.0038848920863309,901.7627563476562,,206.4,61.06586607917716,vpg_value_entropy_1e2,0,55331.0,55331.0
86,34140,47.7,29.556894288811876,-0.0134419733658432,0.6316467523574829,0.0038129496402877,651.3078002929688,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
87,34574,43.4,18.16700305498956,-0.0428529642522335,0.6232957243919373,0.0037410071942446,360.4635620117187,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
88,35168,59.4,24.507957891264624,-0.0192408580332994,0.6270668506622314,0.0036690647482014,652.9403686523438,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
89,35775,60.7,36.417166281851195,0.0042471098713576,0.6287279725074768,0.0035971223021582,907.8516235351562,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
90,36537,76.2,50.647408620777426,-0.0107381083071231,0.6313943266868591,0.0035251798561151,1394.7132568359375,,203.7,92.83323758223668,vpg_value_entropy_1e2,0,55331.0,55331.0
91,37257,72.0,38.704004960727254,-0.0243673846125602,0.6222028136253357,0.0034532374100719,1067.700439453125,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
92,37847,59.0,38.15232627245683,-0.0292899310588836,0.6292030215263367,0.0033812949640287,919.3277587890624,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
93,38632,78.5,46.53654477934519,-0.0119477864354848,0.6228502988815308,0.0033093525179856,1306.226318359375,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
94,39150,51.8,28.456282258931857,-0.0071277739480137,0.6162707209587097,0.0032374100719424,624.2144165039062,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
95,39758,60.8,28.533489096148056,-0.0012442116858437,0.6249207854270935,0.0031654676258992,719.8801879882812,,185.5,65.52594905836924,vpg_value_entropy_1e2,0,55331.0,55331.0
96,40333,57.5,29.302730248220897,-0.0151702286675572,0.6154385805130005,0.0030935251798561,692.6792602539062,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
97,40985,65.2,56.9663058307277,-0.0269744023680686,0.6225714087486267,0.0030215827338129,1417.732421875,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
98,41551,56.6,26.94512943001017,-0.0240561179816722,0.6111606955528259,0.0029496402877697,623.5997314453125,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
99,42372,82.1,34.18318299983195,-0.0230569224804639,0.6106159090995789,0.0028776978417266,1083.677734375,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
100,43048,67.6,53.475601913395984,-0.02275644056499,0.6060976386070251,0.0028057553956834,1347.6781005859375,,182.6,39.9979999499975,vpg_value_entropy_1e2,0,55331.0,55331.0
101,43906,85.8,49.85539088203,-0.0199500303715467,0.6263167262077332,0.0027338129496402,1414.9622802734375,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
102,44896,99.0,32.91504215400612,-0.0135861923918128,0.6235524415969849,0.0026618705035971,1297.2081298828125,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
103,45631,73.5,41.54094365803454,-0.0154722547158598,0.6133302450180054,0.0025899280575539,1090.0732421875,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
104,46317,68.6,39.128506232668784,-0.0077154450118541,0.6191585063934326,0.0025179856115107,981.97412109375,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
105,47030,71.3,38.71446757996292,-0.0255801696330308,0.6115052700042725,0.0024460431654676,999.2028198242188,,197.5,43.42407166537933,vpg_value_entropy_1e2,0,55331.0,55331.0
106,47637,60.7,23.435229890060818,-0.0082574561238288,0.6113674640655518,0.0023741007194244,599.5568237304688,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
107,48622,98.5,66.05035957509996,-0.0163837876170873,0.6270888447761536,0.0023021582733812,1815.9208984375,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
108,49488,86.6,51.46493952196971,-0.0109542598947882,0.6112430095672607,0.0022302158273381,1400.8011474609375,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
109,50266,77.8,32.69801217199603,-0.0196370519697666,0.616100549697876,0.0021582733812949,952.9671630859376,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
110,50932,66.6,25.239651344660057,-0.0080207018181681,0.613807737827301,0.0020863309352517,691.2365112304688,,230.5,62.05844019954095,vpg_value_entropy_1e2,0,55331.0,55331.0
111,51734,80.2,50.91915160330148,-0.0303484760224819,0.6122192740440369,0.0020143884892086,1317.355712890625,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
112,52644,91.0,42.34146903450564,-0.0190798491239547,0.6047818064689636,0.0019424460431654,1272.66259765625,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
113,53753,110.9,64.45223037257904,-0.0109002413228154,0.6144739985466003,0.0018705035971223,1923.9810791015625,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
114,54594,84.1,47.4414375836146,-0.0095406277105212,0.6161738038063049,0.0017985611510791,1282.44921875,,,,vpg_value_entropy_1e2,0,55331.0,55331.0
115,55331,73.7,36.592485567394846,-0.0183952655643224,0.6064217686653137,0.0017266187050359,945.3963623046876,,500.0,0.0,vpg_value_entropy_1e2,0,55331.0,55331.0
0,239,23.9,10.549407566304374,-0.0115016773343086,0.6917247176170349,0.01,258.4810791015625,,42.5,17.321951391226104,vpg_value_entropy_1e2,1,68035.0,
1,523,28.4,20.68912757948,-0.0015948599902912,0.6913876533508301,0.0099280575539568,548.83203125,,,,vpg_value_entropy_1e2,1,68035.0,
2,759,23.6,6.32771680782255,-0.0075682895258069,0.689793586730957,0.0098561151079136,195.28561401367188,,,,vpg_value_entropy_1e2,1,68035.0,
3,969,21.0,10.7144761887831,-0.0151128955185413,0.6898080706596375,0.0097841726618705,224.61666870117188,,,,vpg_value_entropy_1e2,1,68035.0,
4,1154,18.5,7.826237921249264,-0.0156877934932708,0.6860674023628235,0.0097122302158273,159.26266479492188,,,,vpg_value_entropy_1e2,1,68035.0,
5,1413,25.9,19.175244457372635,-0.0100961700081825,0.6869490146636963,0.0096402877697841,475.4640808105469,,51.7,19.256427498370513,vpg_value_entropy_1e2,1,68035.0,
6,1671,25.8,10.047885349664377,-0.0056437798775732,0.687039852142334,0.009568345323741,259.2922058105469,,,,vpg_value_entropy_1e2,1,68035.0,
7,1987,31.6,16.187649613208215,-0.0090087996795773,0.6871775388717651,0.0094964028776978,444.6754760742187,,,,vpg_value_entropy_1e2,1,68035.0,
8,2278,29.1,14.038874598770374,-0.004803542047739,0.686705470085144,0.0094244604316546,361.4438171386719,,,,vpg_value_entropy_1e2,1,68035.0,
9,2562,28.4,17.0598944897089,-0.0075244922190904,0.6836766004562378,0.0093525179856115,420.1650085449219,,,,vpg_value_entropy_1e2,1,68035.0,
10,2822,26.0,10.382677881933928,-0.0067945471964776,0.68279629945755,0.0092805755395683,260.98138427734375,,51.8,17.92651667223725,vpg_value_entropy_1e2,1,68035.0,
11,3099,27.7,8.402975663418285,-0.0100918672978878,0.6836869716644287,0.0092086330935251,250.59719848632812,,,,vpg_value_entropy_1e2,1,68035.0,
12,3365,26.6,9.38296328459192,-0.0174379646778106,0.6805694103240967,0.009136690647482,246.9234619140625,,,,vpg_value_entropy_1e2,1,68035.0,
13,3668,30.3,18.292348127017483,-0.014218813739717,0.6811389923095703,0.0090647482014388,460.0787963867187,,,,vpg_value_entropy_1e2,1,68035.0,
14,4019,35.1,14.949581933953873,-0.0005644515622407,0.6792727112770081,0.0089928057553956,437.50048828125,,,,vpg_value_entropy_1e2,1,68035.0,
15,4388,36.9,23.51361307838504,-0.0030286777764558,0.6780049204826355,0.0089208633093525,657.9060668945312,,95.1,44.14396901050018,vpg_value_entropy_1e2,1,68035.0,
16,4761,37.3,17.844046626256052,-0.016389787197113,0.6793286800384521,0.0088489208633093,516.8248901367188,,,,vpg_value_entropy_1e2,1,68035.0,
17,5093,33.2,16.957594168985175,-0.0218771286308765,0.6775029897689819,0.0087769784172661,445.80279541015625,,,,vpg_value_entropy_1e2,1,68035.0,
18,5289,19.6,3.878143885933063,-0.0738685503602027,0.6668034195899963,0.008705035971223,108.77979278564452,,,,vpg_value_entropy_1e2,1,68035.0,
19,5573,28.4,7.269112738154499,-0.0146824670955538,0.6761384010314941,0.0086330935251798,232.40255737304688,,,,vpg_value_entropy_1e2,1,68035.0,
20,5973,40.0,23.31951972061174,-0.0080715920776128,0.6718689203262329,0.0085611510791366,658.2396850585938,,90.2,39.74871067091359,vpg_value_entropy_1e2,1,68035.0,
21,6396,42.3,19.64713719603953,-0.0032622087746858,0.6712222099304199,0.0084892086330935,602.6907958984375,,,,vpg_value_entropy_1e2,1,68035.0,
22,6771,37.5,18.134221791960083,-0.0015986621147021,0.6678656935691833,0.0084172661870503,514.3694458007812,,,,vpg_value_entropy_1e2,1,68035.0,
23,7210,43.9,16.306133815224257,-0.0031000394374132,0.672762930393219,0.0083453237410071,563.1509399414062,,,,vpg_value_entropy_1e2,1,68035.0,
24,7554,34.4,20.64073642097103,-0.0126195549964904,0.6733446717262268,0.008273381294964,527.7591552734375,,,,vpg_value_entropy_1e2,1,68035.0,
25,7835,28.1,11.878131166138887,-0.0076277996413409,0.6656295657157898,0.0082014388489208,272.3122253417969,,96.0,55.749439459065414,vpg_value_entropy_1e2,1,68035.0,
26,8141,30.6,15.570484899321537,4.650350456358865e-05,0.6620959043502808,0.0081294964028776,369.81304931640625,,,,vpg_value_entropy_1e2,1,68035.0,
27,8610,46.9,33.84508826993955,-0.0054974579252302,0.6722022294998169,0.0080575539568345,1010.6617431640624,,,,vpg_value_entropy_1e2,1,68035.0,
28,8894,28.4,8.522910301065007,-0.0239140558987855,0.662387490272522,0.0079856115107913,225.49362182617188,,,,vpg_value_entropy_1e2,1,68035.0,
29,9311,41.7,27.34245782661098,-0.0121573163196444,0.6609486937522888,0.0079136690647482,768.1813354492188,,,,vpg_value_entropy_1e2,1,68035.0,
30,9751,44.0,30.136356780473648,-0.0099136233329772,0.6628947257995605,0.007841726618705,871.1851806640625,,99.9,51.69419696639073,vpg_value_entropy_1e2,1,68035.0,
31,10043,29.2,18.285513391753593,-0.012896885164082,0.6551714539527893,0.0077697841726618,403.6083679199219,,,,vpg_value_entropy_1e2,1,68035.0,
32,10497,45.4,28.838169151317494,-0.0090756500139832,0.6674439907073975,0.0076978417266187,837.9822998046875,,,,vpg_value_entropy_1e2,1,68035.0,
33,10825,32.8,17.713271860387625,-0.0189658254384994,0.6581404209136963,0.0076258992805755,410.999755859375,,,,vpg_value_entropy_1e2,1,68035.0,
34,11167,34.2,16.26530048907797,-0.0142647074535489,0.6586877703666687,0.0075539568345323,387.2853088378906,,,,vpg_value_entropy_1e2,1,68035.0,
35,11639,47.2,22.639787984873006,-0.000617915065959,0.6595147848129272,0.0074820143884892,682.0114135742188,,77.3,26.85535328384268,vpg_value_entropy_1e2,1,68035.0,
36,12072,43.3,20.81850138698749,-0.015330696478486,0.6557545065879822,0.007410071942446,586.9388427734375,,,,vpg_value_entropy_1e2,1,68035.0,
37,12478,40.6,27.477991192952953,-0.0041755842976272,0.656316876411438,0.0073381294964028,734.0128784179688,,,,vpg_value_entropy_1e2,1,68035.0,
38,12828,35.0,19.8997487421324,-0.0156907476484775,0.6541705131530762,0.0072661870503597,476.2667846679687,,,,vpg_value_entropy_1e2,1,68035.0,
39,13161,33.3,17.14671980292441,-0.0372718013823032,0.6505978107452393,0.0071942446043165,390.597412109375,,,,vpg_value_entropy_1e2,1,68035.0,
40,13567,40.6,17.018813119603845,-0.0211511719971895,0.6476619243621826,0.0071223021582733,467.1654357910156,,77.4,14.54097658343483,vpg_value_entropy_1e2,1,68035.0,
41,13903,33.6,13.734627770711516,-0.010290983133018,0.6567886471748352,0.0070503597122302,324.029541015625,,,,vpg_value_entropy_1e2,1,68035.0,
42,14294,39.1,14.138246001537814,-0.0344134233891963,0.6497611403465271,0.006978417266187,395.7782897949219,,,,vpg_value_entropy_1e2,1,68035.0,
43,14829,53.5,32.66266982351565,-0.0108340559527277,0.6589158177375793,0.0069064748201438,970.1985473632812,,,,vpg_value_entropy_1e2,1,68035.0,
44,15192,36.3,20.129828613279347,-0.0190196633338928,0.6507914066314697,0.0068345323741007,471.7848510742187,,,,vpg_value_entropy_1e2,1,68035.0,
45,15638,44.6,20.621348161553357,-0.0072400141507387,0.6545155644416809,0.0067625899280575,566.5645141601562,,112.3,76.12890384078835,vpg_value_entropy_1e2,1,68035.0,
46,16028,39.0,24.24871130596428,-0.0037455493584275,0.6504917740821838,0.0066906474820143,592.3364868164062,,,,vpg_value_entropy_1e2,1,68035.0,
47,16455,42.7,22.36537502480117,-0.017601354047656,0.6483196020126343,0.0066187050359712,573.9489135742188,,,,vpg_value_entropy_1e2,1,68035.0,
48,16896,44.1,20.08706051168264,-0.0149774607270956,0.6479901075363159,0.006546762589928,538.982421875,,,,vpg_value_entropy_1e2,1,68035.0,
49,17417,52.1,32.80076218626634,-0.0165190808475017,0.6467912793159485,0.0064748201438848,922.720458984375,,,,vpg_value_entropy_1e2,1,68035.0,
50,17896,47.9,17.201453426963663,-0.0376206263899803,0.6354008316993713,0.0064028776978417,530.6082763671875,,153.2,120.2121458089822,vpg_value_entropy_1e2,1,68035.0,
51,18288,39.2,23.764679673835285,-0.0545049868524074,0.6391542553901672,0.0063309352517985,557.7632446289062,,,,vpg_value_entropy_1e2,1,68035.0,
52,18734,44.6,15.226293048539423,-0.0008032434270717,0.6395262479782104,0.0062589928057553,452.97119140625,,,,vpg_value_entropy_1e2,1,68035.0,
53,19358,62.4,35.165892566519624,-0.0195671115070581,0.6482735276222229,0.0061870503597122,1079.8189697265625,,,,vpg_value_entropy_1e2,1,68035.0,
54,19758,40.0,15.323185047502363,-0.0263087097555398,0.6389827132225037,0.006115107913669,383.9606628417969,,,,vpg_value_entropy_1e2,1,68035.0,
55,20286,52.8,18.109665927343883,-0.0114239733666181,0.635338306427002,0.0060431654676258,600.96923828125,,165.4,124.55777775795455,vpg_value_entropy_1e2,1,68035.0,
56,20696,41.0,15.303594349041012,-0.029878756031394,0.6316968202590942,0.0059712230215827,394.6744689941406,,,,vpg_value_entropy_1e2,1,68035.0,
57,21297,60.1,35.11822888472595,-0.012885857373476,0.6408171653747559,0.0058992805755395,1034.8822021484375,,,,vpg_value_entropy_1e2,1,68035.0,
58,21793,49.6,30.030651008594543,-0.012342071160674,0.6337577700614929,0.0058273381294964,792.4700927734375,,,,vpg_value_entropy_1e2,1,68035.0,
59,22337,54.4,25.47626346228975,-0.0074349772185087,0.6305890679359436,0.0057553956834532,738.92578125,,,,vpg_value_entropy_1e2,1,68035.0,
60,22789,45.2,22.79824554653274,-0.0003105889772996,0.6341183185577393,0.00568345323741,565.8145751953125,,154.0,84.3136999543965,vpg_value_entropy_1e2,1,68035.0,
61,23391,60.2,38.91991777997482,-0.0098375296220183,0.6295063495635986,0.0056115107913669,1108.9881591796875,,,,vpg_value_entropy_1e2,1,68035.0,
62,24010,61.9,26.741166765868687,-0.025301432237029,0.6331954002380371,0.0055395683453237,849.7955322265625,,,,vpg_value_entropy_1e2,1,68035.0,
63,24665,65.5,49.28742233065146,-0.0107230730354785,0.6274364590644836,0.0054676258992805,1408.3619384765625,,,,vpg_value_entropy_1e2,1,68035.0,
64,25186,52.1,31.39251503145296,0.0060588540509343,0.635662317276001,0.0053956834532374,825.4347534179688,,,,vpg_value_entropy_1e2,1,68035.0,
65,25768,58.2,19.7017765696396,0.0004185540601611,0.6245430111885071,0.0053237410071942,666.8912963867188,,219.0,128.92013031330677,vpg_value_entropy_1e2,1,68035.0,
66,26308,54.0,35.49929576766277,-0.0097699798643589,0.6240200996398926,0.005251798561151,938.4155883789062,,,,vpg_value_entropy_1e2,1,68035.0,
67,26763,45.5,19.617594144033056,-0.0176799017935991,0.6270869374275208,0.0051798561151079,481.0384521484375,,,,vpg_value_entropy_1e2,1,68035.0,
68,27264,50.1,18.074567767999323,-0.0050394176505506,0.6309592723846436,0.0051079136690647,510.9363098144531,,,,vpg_value_entropy_1e2,1,68035.0,
69,27964,70.0,44.29672674137447,0.001478013000451,0.6307328343391418,0.0050359712230215,1283.7215576171875,,,,vpg_value_entropy_1e2,1,68035.0,
70,28603,63.9,20.082081565415475,-0.0012447895715013,0.6333073973655701,0.0049640287769784,735.7683715820312,,207.6,128.13914312184235,vpg_value_entropy_1e2,1,68035.0,
71,29210,60.7,27.853366044340135,0.007254974450916,0.6262969374656677,0.0048920863309352,815.2662353515625,,,,vpg_value_entropy_1e2,1,68035.0,
72,29843,63.3,31.90626897648799,-0.0049236384220421,0.6263379454612732,0.004820143884892,914.2731323242188,,,,vpg_value_entropy_1e2,1,68035.0,
73,30427,58.4,26.529983038064685,-0.0002778662310447,0.6260647773742676,0.0047482014388489,747.4247436523438,,,,vpg_value_entropy_1e2,1,68035.0,
74,30930,50.3,20.1,-0.0135881779715418,0.6210363507270813,0.0046762589928057,522.1828002929688,,,,vpg_value_entropy_1e2,1,68035.0,
75,31582,65.2,34.927925790118145,-0.0015486719785258,0.6247110962867737,0.0046043165467625,990.1309204101562,,231.3,133.26743788337794,vpg_value_entropy_1e2,1,68035.0,
76,32163,58.1,27.63856002037733,-0.017275121062994,0.6158254742622375,0.0045323741007194,746.8261108398438,,,,vpg_value_entropy_1e2,1,68035.0,
77,32829,66.6,29.867038688159223,-0.0045068487524986,0.6236233115196228,0.0044604316546762,901.0166015625,,,,vpg_value_entropy_1e2,1,68035.0,
78,33357,52.8,28.127566549561305,-0.0251301564276218,0.6188733577728271,0.004388489208633,697.5224609375,,,,vpg_value_entropy_1e2,1,68035.0,
79,33967,61.0,49.15485733882258,-0.0100253066048026,0.6159653067588806,0.0043165467625899,1286.515625,,,,vpg_value_entropy_1e2,1,68035.0,
80,34493,52.6,35.21988074937222,-0.021413879469037,0.6074124574661255,0.0042446043165467,854.1649780273438,,313.5,148.32481248934718,vpg_value_entropy_1e2,1,68035.0,
81,35178,68.5,29.110994486619656,0.0002881826367229,0.6215050220489502,0.0041726618705035,891.3233642578125,,,,vpg_value_entropy_1e2,1,68035.0,
82,35847,66.9,34.04541085080337,-0.0199185721576213,0.6186949610710144,0.0041007194244604,960.9429321289062,,,,vpg_value_entropy_1e2,1,68035.0,
83,36496,64.9,21.196461968923025,-0.0145697500556707,0.6196461915969849,0.0040287769784172,711.0775756835938,,,,vpg_value_entropy_1e2,1,68035.0,
84,37088,59.2,13.585286158193355,-0.0068520251661539,0.6180917024612427,0.0039568345323741,535.093017578125,,,,vpg_value_entropy_1e2,1,68035.0,
85,37830,74.2,36.53436738195969,-0.0103401876986026,0.6190029382705688,0.0038848920863309,1091.569580078125,,240.9,115.78812547061985,vpg_value_entropy_1e2,1,68035.0,
86,38507,67.7,41.1874981031866,-0.0040834909304976,0.6161185503005981,0.0038129496402877,1108.1597900390625,,,,vpg_value_entropy_1e2,1,68035.0,
87,39066,55.9,16.670032993368668,-0.0034867082722485,0.6170802116394043,0.0037410071942446,508.1365051269531,,,,vpg_value_entropy_1e2,1,68035.0,
88,39699,63.3,19.256427498370513,0.0024455569218844,0.6223141551017761,0.0036690647482014,643.4673461914062,,,,vpg_value_entropy_1e2,1,68035.0,
89,40326,62.7,36.24927585483605,-0.0156313031911849,0.6067120432853699,0.0035971223021582,925.001220703125,,,,vpg_value_entropy_1e2,1,68035.0,
90,41256,93.0,43.2087954009366,0.0022930381819605,0.6247998476028442,0.0035251798561151,1431.194580078125,,240.8,136.66586991637672,vpg_value_entropy_1e2,1,68035.0,
91,41967,71.1,30.546521896936156,-0.0098307095468044,0.6245977282524109,0.0034532374100719,910.9697875976562,,,,vpg_value_entropy_1e2,1,68035.0,
92,42697,73.0,38.82782507429434,-0.0018036437686532,0.6142445206642151,0.0033812949640287,1089.0426025390625,,,,vpg_value_entropy_1e2,1,68035.0,
93,43438,74.1,40.07106187761936,-0.0035726679489016,0.6181864142417908,0.0033093525179856,1123.329345703125,,,,vpg_value_entropy_1e2,1,68035.0,
94,44234,79.6,46.85552262007115,-0.013193461112678,0.6182944774627686,0.0032374100719424,1321.9364013671875,,,,vpg_value_entropy_1e2,1,68035.0,
95,44990,75.6,26.541288589667232,-0.0169297996908426,0.61290442943573,0.0031654676258992,896.71484375,,252.8,123.77301806128833,vpg_value_entropy_1e2,1,68035.0,
96,45891,90.1,60.444106412453486,0.0008253984851762,0.6164470911026001,0.0030935251798561,1727.3258056640625,,,,vpg_value_entropy_1e2,1,68035.0,
97,46640,74.9,51.74640084102468,-0.0189375393092632,0.607549250125885,0.0030215827338129,1386.754638671875,,,,vpg_value_entropy_1e2,1,68035.0,
98,47591,95.1,38.09580029347067,0.003121769754216,0.6172618269920349,0.0029496402877697,1346.795654296875,,,,vpg_value_entropy_1e2,1,68035.0,
99,48354,76.3,30.47966535249362,-0.0090461103245615,0.6120432019233704,0.0028776978417266,950.0827026367188,,,,vpg_value_entropy_1e2,1,68035.0,
100,49028,67.4,27.72435752186153,-0.0105168251320719,0.6117106080055237,0.0028057553956834,776.567138671875,,328.2,97.75663660335292,vpg_value_entropy_1e2,1,68035.0,
101,49994,96.6,37.24030075066526,-0.0061074281111359,0.6115084886550903,0.0027338129496402,1339.31494140625,,,,vpg_value_entropy_1e2,1,68035.0,
102,50764,77.0,53.19586450091774,-0.0281376708298921,0.6118521690368652,0.0026618705035971,1392.796630859375,,,,vpg_value_entropy_1e2,1,68035.0,
103,51547,78.3,57.25914774077588,-0.0176544152200222,0.6167271137237549,0.0025899280575539,1510.59228515625,,,,vpg_value_entropy_1e2,1,68035.0,
104,52690,114.3,79.69322430420293,-0.0052947322838008,0.6143008470535278,0.0025179856115107,2277.78955078125,,,,vpg_value_entropy_1e2,1,68035.0,
105,53230,54.0,29.60067566796407,-0.0157983321696519,0.6004375219345093,0.0024460431654676,640.285400390625,,426.4,104.97828346853458,vpg_value_entropy_1e2,1,68035.0,
106,54036,80.6,33.95644268765502,-0.0051933685317635,0.6169379949569702,0.0023741007194244,1030.268798828125,,,,vpg_value_entropy_1e2,1,68035.0,
107,54882,84.6,31.740195336512976,-0.0080794598907232,0.6142362952232361,0.0023021582733812,1053.7705078125,,,,vpg_value_entropy_1e2,1,68035.0,
108,55544,66.2,33.213852531737416,-0.0068475175648927,0.6028614044189453,0.0022302158273381,831.4754638671875,,,,vpg_value_entropy_1e2,1,68035.0,
109,56491,94.7,49.394432884688534,-0.0191982053220272,0.6035304665565491,0.0021582733812949,1456.6298828125,,,,vpg_value_entropy_1e2,1,68035.0,
110,57562,107.1,44.139438147760785,-0.0082144141197204,0.6159684062004089,0.0020863309352517,1536.048828125,,351.0,94.56320637541856,vpg_value_entropy_1e2,1,68035.0,
111,58381,81.9,23.119039772447294,-0.0160597432404756,0.6019641757011414,0.0020143884892086,882.9921264648438,,,,vpg_value_entropy_1e2,1,68035.0,
112,59313,93.2,54.66223559277466,-0.0034602314699441,0.6052410006523132,0.0019424460431654,1505.73583984375,,,,vpg_value_entropy_1e2,1,68035.0,
113,60343,103.0,49.50555524383097,-0.001073217135854,0.6174478530883789,0.0018705035971223,1563.700927734375,,,,vpg_value_entropy_1e2,1,68035.0,
114,61321,97.8,50.449578789123706,-0.0206954926252365,0.6098589301109314,0.0017985611510791,1518.2327880859375,,,,vpg_value_entropy_1e2,1,68035.0,
115,62326,100.5,65.3563309863704,-0.0099930809810757,0.6061664819717407,0.0017266187050359,1812.998291015625,,456.0,67.71853512887,vpg_value_entropy_1e2,1,68035.0,
116,63583,125.7,70.543674415216,-0.0137026850134134,0.6130499243736267,0.0016546762589928,2084.673583984375,,,,vpg_value_entropy_1e2,1,68035.0,
117,64432,84.9,40.11595692489461,-0.0040291394107043,0.6074693202972412,0.0015827338129496,1144.01220703125,,,,vpg_value_entropy_1e2,1,68035.0,
118,65526,109.4,43.580270765565466,-0.0041215303353965,0.6061104536056519,0.0015107913669064,1523.4305419921875,,,,vpg_value_entropy_1e2,1,68035.0,
119,66806,128.0,53.93885427036803,-0.0172262452542781,0.6176427602767944,0.0014388489208633,1905.255859375,,,,vpg_value_entropy_1e2,1,68035.0,
120,68035,122.9,49.55693695134921,-0.0076236771419644,0.6186050176620483,0.0013669064748201,1796.27587890625,,475.6,51.02979521808803,vpg_value_entropy_1e2,1,68035.0,
121,69077,104.2,66.12684780026945,-0.0314563512802124,0.6066542267799377,0.0012949640287769,1755.114990234375,,,,vpg_value_entropy_1e2,1,68035.0,
122,70059,98.2,26.411361191729593,-0.0137635441496968,0.6013972163200378,0.0012230215827338,1128.2166748046875,,,,vpg_value_entropy_1e2,1,68035.0,
123,71335,127.6,41.34537459015216,-0.0139906201511621,0.609265148639679,0.0011510791366906,1741.5042724609375,,,,vpg_value_entropy_1e2,1,68035.0,
124,72548,121.3,67.6314276058106,-0.0019206301076337,0.6075730919837952,0.0010791366906474,1942.0526123046875,,,,vpg_value_entropy_1e2,1,68035.0,
125,73836,128.8,56.58939830038838,-0.0065121133811771,0.6119472980499268,0.0010071942446043,1894.351318359375,,493.9,18.3,vpg_value_entropy_1e2,1,68035.0,
126,74822,98.6,58.828904460307605,-0.0067749312147498,0.5949485898017883,0.0009352517985611,1625.369873046875,,,,vpg_value_entropy_1e2,1,68035.0,
127,76224,140.2,47.64619607062037,-0.0142514603212475,0.6087637543678284,0.0008633093525179,1973.388427734375,,,,vpg_value_entropy_1e2,1,68035.0,
128,77618,139.4,45.20442456220408,-0.0079201748594641,0.6066819429397583,0.0007913669064748,1930.8072509765625,,,,vpg_value_entropy_1e2,1,68035.0,
129,78882,126.4,90.8759594172188,-0.0208055134862661,0.6004846096038818,0.0007194244604316,2400.383544921875,,,,vpg_value_entropy_1e2,1,68035.0,
130,80052,117.0,45.74275898981171,-0.0464990995824337,0.6047088503837585,0.0006474820143884,1608.460205078125,,473.7,45.1487541356348,vpg_value_entropy_1e2,1,68035.0,
131,81297,124.5,70.61338400048535,-0.0218264386057853,0.5991860628128052,0.0005755395683453,2032.3265380859375,,,,vpg_value_entropy_1e2,1,68035.0,
132,82461,116.4,49.63506824816503,-0.0114926788955926,0.605161190032959,0.0005035971223021,1642.0936279296875,,,,vpg_value_entropy_1e2,1,68035.0,
133,83962,150.1,73.61582710260069,-0.0101668946444988,0.6114699244499207,0.0004316546762589,2272.492919921875,,,,vpg_value_entropy_1e2,1,68035.0,
134,85458,149.6,62.11956213625463,-0.0234984122216701,0.6038596630096436,0.0003597122302158,2190.981689453125,,,,vpg_value_entropy_1e2,1,68035.0,
135,86980,152.2,58.86560965453428,-0.005002190824598,0.6034380793571472,0.0002877697841726,2204.9072265625,,458.5,63.21431799837755,vpg_value_entropy_1e2,1,68035.0,
136,88541,156.1,82.95836305038812,-0.0152218677103519,0.6052727699279785,0.0002158273381294,2554.826171875,,,,vpg_value_entropy_1e2,1,68035.0,
137,90118,157.7,52.078882476489454,-0.0123229892924427,0.6082565784454346,0.0001438848920863,2193.781494140625,,,,vpg_value_entropy_1e2,1,68035.0,
138,91978,186.0,103.26858186302356,-0.012662261724472,0.6052077412605286,7.19424460431644e-05,2929.439208984375,,,,vpg_value_entropy_1e2,1,68035.0,
139,93203,122.5,66.63370018241521,-0.0274350047111511,0.6008111238479614,0.0,1943.45263671875,,463.2,58.63411975974399,vpg_value_entropy_1e2,1,68035.0,
0,311,31.1,19.33623541437164,-0.0032533619087189,0.6925085783004761,0.01,527.2129516601562,,60.6,18.122913673027305,vpg_value_entropy_1e2,2,79027.0,
1,540,22.9,11.00409014866745,-0.0099389962852001,0.6917594075202942,0.0099280575539568,248.72152709960935,,,,vpg_value_entropy_1e2,2,79027.0,
